time, pressure
285.002, 2.9961
285.1021, 3.0739
285.2044, 3.0739
285.305, 3.0739
285.4051, 2.9961
285.5051, 2.9183
285.605, 3.1518
285.705, 2.8405
285.8065, 3.0739
285.9066, 2.9961
286.0066, 2.9961
286.1085, 2.6848
286.2085, 2.8405
286.3084, 2.9961
286.4104, 3.1518
286.5101, 3.1518
286.6099, 3.1518
286.7126, 2.9961
286.8127, 3.1518
286.9128, 3.0739
287.0128, 2.9183
287.1131, 2.8405
287.2133, 2.8405
287.3159, 2.9961
287.416, 3.2296
287.5161, 2.9183
287.6166, 2.7626
287.7167, 2.8405
287.8167, 2.9961
287.9167, 2.9183
288.0187, 2.9183
288.1188, 3.0739
288.2183, 2.9961
288.321, 2.9183
288.4211, 3.0739
288.5211, 3.0739
288.6211, 2.8405
288.721, 3.2296
288.8232, 2.9961
288.9232, 2.9961
289.0233, 3.0739
289.1235, 3.1518
289.2258, 3.2296
289.3263, 3.0739
289.4264, 3.1518
289.5264, 3.0739
289.6264, 3.1518
289.7264, 2.9961
289.8285, 2.9961
289.9286, 2.9961
290.0287, 3.1518
290.1287, 3.2296
290.2309, 2.9183
290.3315, 3.0739
290.4316, 3.0739
290.5315, 2.9183
290.6309, 3.1518
290.733, 3.1518
290.833, 3.1518
290.9331, 2.9961
291.0352, 3.2296
291.1353, 2.9961
291.2353, 3.2296
291.3359, 2.9183
291.436, 3.0739
291.536, 2.9961
291.638, 3.1518
291.738, 2.9961
291.838, 2.9961
291.9401, 3.0739
292.0401, 3.3074
292.1401, 3.3074
292.2401, 3.1518
292.3427, 2.9183
292.4428, 3.0739
292.5428, 3.1518
292.6431, 2.9961
292.7431, 3.0739
292.8431, 3.1518
292.945, 3.0739
293.0455, 3.0739
293.1457, 2.7626
293.2455, 2.9183
293.3472, 3.1518
293.4472, 3.1518
293.5469, 2.9961
293.6487, 2.9961
293.7485, 3.0739
293.8482, 3.2296
293.9502, 2.9961
294.0499, 3.0739
294.1502, 3.0739
294.2524, 3.1518
294.3524, 2.9961
294.4524, 3.0739
294.5522, 2.9961
294.654, 2.9961
294.7538, 2.9961
294.8536, 3.1518
294.9554, 3.2296
295.0552, 3.1518
295.1551, 3.1518
295.257, 2.9961
295.3568, 3.2296
295.4578, 3.1518
295.5578, 3.1518
295.6597, 3.3074
295.7595, 2.9183
295.8593, 3.0739
295.9611, 3.0739
296.0609, 2.9961
296.1608, 3.3852
296.263, 3.1518
296.3628, 3.2296
296.4628, 3.1518
296.5626, 2.9961
296.6639, 3.0739
296.764, 3.1518
296.8661, 3.3074
296.9661, 3.0739
297.0661, 3.2296
297.1661, 3.2296
297.2685, 3.1518
297.369, 3.1518
297.4691, 3.1518
297.5691, 3.1518
297.669, 3.3074
297.7712, 3.2296
297.8719, 3.1518
297.9719, 3.3074
298.0719, 2.9961
298.1719, 3.0739
298.2718, 3.2296
298.3739, 3.3852
298.4745, 3.1518
298.5743, 3.3074
298.6741, 2.9961
298.7762, 3.1518
298.8761, 3.0739
298.9759, 3.3074
299.0778, 3.2296
299.1777, 3.0739
299.2776, 3.3074
299.3775, 3.2296
299.4795, 3.1518
299.5793, 3.2296
299.6791, 3.3074
299.781, 3.2296
299.8808, 3.0739
299.9806, 2.8405
300.0825, 3.3074
300.1826, 2.9961
300.2826, 3.3074
300.3845, 3.0739
300.4846, 3.3852
300.5844, 3.0739
300.6862, 3.0739
300.786, 3.2296
300.8858, 3.3074
300.9877, 3.3852
301.0875, 3.0739
301.1876, 3.0739
301.2896, 3.0739
301.3893, 3.2296
301.4891, 3.0739
301.5909, 3.2296
301.6907, 2.9961
301.7905, 3.3852
301.8925, 3.3852
301.9923, 3.1518
302.0921, 3.0739
302.194, 3.3852
302.2938, 3.2296
302.3936, 3.1518
302.4955, 3.0739
302.5956, 3.2296
302.6953, 3.3074
302.7965, 3.0739
302.8963, 2.9183
302.9981, 3.1518
303.0978, 3.0739
303.1997, 3.2296
303.3002, 3.3074
303.4007, 3.1518
303.5006, 3.0739
303.6004, 3.0739
303.7023, 2.9961
303.802, 3.3852
303.9019, 3.1518
304.0036, 3.2296
304.1033, 3.1518
304.2031, 3.3074
304.3052, 3.2296
304.405, 3.1518
304.5048, 3.3074
304.6067, 3.463
304.7065, 3.1518
304.8062, 3.3074
304.908, 3.463
305.0078, 3.3074
305.1096, 3.3074
305.2089, 3.2296
305.3109, 3.1518
305.4112, 3.2296
305.5111, 3.3852
305.6109, 3.3852
305.7128, 3.1518
305.8125, 2.9961
305.9122, 3.1518
306.014, 3.3074
306.1137, 3.3852
306.2138, 3.463
306.3159, 3.3852
306.4156, 3.1518
306.5155, 3.3852
306.6172, 3.3074
306.7172, 3.0739
306.817, 3.3074
306.9189, 3.3074
307.0187, 3.1518
307.1185, 3.1518
307.2207, 3.3074
307.3205, 3.2296
307.4203, 3.2296
307.5222, 3.3074
307.6214, 3.1518
307.7232, 3.1518
307.823, 3.3074
307.9227, 3.3852
308.0245, 3.463
308.1243, 3.3852
308.2251, 3.1518
308.3253, 3.3074
308.4272, 3.3852
308.527, 3.3074
308.6267, 2.9961
308.7286, 2.9961
308.8285, 3.1518
308.9283, 2.9961
309.0301, 3.463
309.1298, 3.0739
309.2297, 3.0739
309.3316, 2.9961
309.4313, 3.3074
309.5311, 3.1518
309.633, 3.3074
309.7328, 3.0739
309.8326, 3.1518
309.9345, 3.2296
310.035, 3.1518
310.1348, 3.3852
310.2366, 3.1518
310.3365, 3.2296
310.4363, 3.2296
310.5381, 3.3074
310.6378, 2.9961
310.7376, 3.2296
310.8395, 3.463
310.9392, 3.1518
311.0422, 3.1518
311.1408, 3.2296
311.2407, 3.2296
311.3407, 3.3074
311.4425, 3.2296
311.5424, 3.1518
311.6422, 3.3852
311.7442, 3.3852
311.8441, 3.2296
311.9439, 3.3074
312.0458, 3.2296
312.1457, 3.463
312.2456, 3.2296
312.3475, 3.3074
312.4473, 3.3852
312.5476, 3.2296
312.6495, 3.2296
312.7492, 3.0739
312.849, 3.3074
312.9509, 3.2296
313.0507, 3.2296
313.1507, 3.3074
313.2527, 3.2296
313.3525, 3.2296
313.4523, 3.3852
313.5542, 3.1518
313.654, 3.0739
313.7538, 3.3074
313.8557, 3.1518
313.9555, 3.3852
314.0553, 3.2296
314.1572, 3.3074
314.257, 3.2296
314.3571, 3.3852
314.4589, 3.463
314.5588, 3.3074
314.6586, 2.9961
314.7604, 3.0739
314.8604, 3.3074
314.9597, 3.2296
315.0616, 3.1518
315.1616, 3.2296
315.2614, 3.3074
315.3633, 3.1518
315.4631, 3.2296
315.563, 2.9961
315.6648, 3.0739
315.7646, 3.1518
315.8644, 3.0739
315.9663, 3.1518
316.0661, 3.2296
316.1661, 3.3074
316.268, 3.3852
316.3682, 2.9961
316.4679, 3.3852
316.5698, 3.1518
316.6691, 2.9961
316.7714, 3.3074
316.8714, 3.1518
316.9716, 3.0739
317.0716, 3.0739
317.1718, 3.0739
317.274, 3.2296
317.3735, 3.3852
317.4741, 3.2296
317.5742, 3.1518
317.6742, 3.1518
317.7764, 3.1518
317.8766, 3.3852
317.9766, 3.3074
318.0766, 3.2296
318.1788, 3.2296
318.2795, 3.0739
318.3796, 2.9961
318.48, 2.9961
318.58, 2.9961
318.6801, 3.3852
318.7801, 3.3074
318.8825, 3.2296
318.9828, 3.2296
319.0828, 3.463
319.1829, 3.3852
319.2831, 3.3852
319.3833, 3.2296
319.4858, 3.3852
319.5859, 3.3074
319.6859, 3.463
319.7854, 3.2296
319.8875, 3.3074
319.9875, 3.2296
320.0875, 3.0739
320.1876, 3.3852
320.2898, 3.2296
320.3899, 3.2296
320.4904, 3.1518
320.5904, 3.3074
320.6904, 3.3074
320.7926, 3.3852
320.8926, 3.2296
320.9927, 3.2296
321.0927, 3.2296
321.1927, 2.9961
321.2948, 3.2296
321.3949, 3.2296
321.4955, 3.2296
321.5956, 3.463
321.6956, 3.2296
321.7977, 3.3074
321.8977, 3.2296
321.9979, 3.3074
322.0979, 3.3852
322.1987, 3.1518
322.2989, 3.1518
322.399, 3.3074
322.5015, 3.3852
322.6015, 3.2296
322.7015, 3.2296
322.8015, 3.0739
322.9014, 3.2296
323.0035, 3.1518
323.1035, 3.1518
323.2036, 3.3852
323.3036, 3.3852
323.4058, 3.463
324.5111, 3.3852
324.6117, 3.2296
324.7115, 3.2296
324.8114, 3.2296
324.9132, 3.463
325.013, 3.2296
325.1129, 3.2296
325.2148, 3.1518
325.3146, 3.1518
325.4145, 3.1518
325.5166, 3.2296
325.6165, 3.2296
325.7163, 3.2296
325.8181, 3.463
325.9179, 3.463
326.0177, 3.2296
326.1195, 3.2296
326.2193, 3.3074
326.3192, 3.3074
326.421, 3.463
326.5211, 3.2296
326.6209, 3.463
326.7226, 3.463
326.8229, 3.2296
326.9231, 3.2296
327.024, 3.3074
327.1242, 3.3852
327.2243, 3.3074
327.3244, 3.3074
327.4266, 3.2296
327.527, 3.0739
327.6273, 3.3852
327.7273, 3.3074
327.8274, 3.3852
327.9294, 3.2296
328.0294, 3.0739
328.1295, 3.463
328.2297, 3.2296
328.3299, 3.2296
328.432, 3.3852
328.5323, 3.5409
328.6325, 3.463
328.7326, 3.2296
328.8327, 3.3074
328.9327, 3.463
329.0348, 3.3074
329.1348, 3.3074
329.2348, 3.5409
329.3352, 3.2296
329.4353, 3.3852
329.5372, 3.3074
329.6373, 3.2296
329.7373, 2.9961
329.8373, 3.1518
329.9394, 3.3852
330.0393, 3.463
330.1393, 3.3074
330.2395, 3.3074
330.3418, 3.1518
330.4419, 3.3852
330.5423, 3.2296
330.6424, 3.2296
330.7424, 3.2296
330.8424, 3.2296
330.9445, 3.2296
331.0446, 3.3074
331.1447, 3.1518
331.2449, 3.1518
331.3449, 3.3852
331.4471, 3.2296
331.5476, 3.3852
331.6478, 3.1518
331.748, 3.2296
331.848, 3.3852
331.9475, 3.3852
332.0497, 3.2296
332.1499, 3.3074
332.25, 3.463
332.3502, 3.3852
332.4523, 3.3074
332.5528, 3.2296
332.6529, 3.2296
332.753, 3.2296
332.853, 3.1518
332.9552, 3.3074
333.0552, 3.3074
333.1553, 3.3852
333.2554, 3.3852
333.3555, 3.3074
333.4577, 3.3852
333.5581, 3.3852
333.6582, 3.463
333.7582, 3.2296
333.8582, 3.1518
333.9604, 3.3852
334.0604, 3.5409
334.1604, 3.3074
334.2606, 3.3852
334.3601, 3.3852
334.4622, 3.5409
334.5631, 3.3852
334.6634, 3.3852
334.7634, 3.2296
334.8634, 3.2296
334.9655, 3.3852
335.0654, 3.3852
335.1654, 3.3074
335.2654, 3.3074
335.3676, 3.3852
335.4676, 3.1518
335.5679, 3.1518
335.668, 3.2296
335.768, 3.3074
335.87, 3.2296
335.97, 3.3852
336.07, 3.3074
336.1701, 3.3074
336.2721, 3.0739
336.3722, 3.2296
336.4721, 3.2296
336.5726, 3.3074
336.6729, 3.3852
336.7726, 3.1518
336.8748, 3.1518
336.9748, 3.3074
337.0749, 3.2296
337.1751, 3.1518
337.2773, 3.2296
337.3773, 3.2296
337.4773, 3.3852
337.5777, 3.1518
337.6779, 3.3074
337.78, 3.2296
337.8799, 3.3852
337.9799, 3.1518
338.0799, 3.3852
338.1821, 3.3074
338.2821, 3.463
338.3821, 3.2296
338.4822, 3.463
338.5826, 3.3852
338.6848, 3.1518
338.7849, 3.463
338.8848, 3.3852
338.9849, 3.1518
339.0849, 3.2296
339.1877, 3.2296
339.2878, 3.3074
339.3878, 3.3074
339.4878, 3.3074
339.5883, 3.3074
339.6885, 3.1518
339.7886, 3.1518
339.8908, 2.9961
339.9908, 3.3852
340.0908, 3.5409
340.1909, 3.2296
340.2911, 3.3852
340.3933, 3.1518
340.4933, 3.463
340.5936, 3.3074
340.6937, 3.3074
340.7939, 3.3852
340.8959, 3.0739
340.9959, 3.0739
341.0959, 3.3852
341.196, 3.3074
341.298, 3.3074
341.3981, 3.0739
341.4981, 3.3852
341.5992, 3.3852
341.6994, 3.3852
341.7994, 3.1518
341.8994, 3.463
342.0015, 3.5409
342.1014, 3.2296
342.2015, 3.463
342.3015, 3.3074
342.4041, 3.1518
342.5044, 3.1518
342.6049, 3.2296
342.7051, 3.2296
342.8051, 3.3852
342.9051, 3.5409
343.005, 3.2296
343.1072, 3.3852
343.2074, 3.3074
343.3072, 3.463
343.4071, 3.3074
343.5091, 3.3074
343.6089, 3.2296
343.7087, 3.3852
343.8107, 3.3074
343.9106, 3.3852
344.0112, 3.3074
344.111, 3.2296
344.213, 3.2296
344.3128, 3.463
344.4127, 3.3852
344.5146, 3.3852
344.6144, 3.3852
344.7143, 3.5409
344.8142, 3.2296
344.9161, 3.2296
345.0159, 3.3852
345.1178, 3.3852
345.2178, 3.463
345.3178, 3.1518
345.4178, 3.2296
345.5199, 3.3074
345.6197, 3.3074
345.7197, 3.3074
345.8195, 3.2296
345.9215, 3.2296
346.0212, 3.3074
346.121, 3.463
346.2232, 3.463
346.323, 3.3074
346.4229, 3.463
346.5244, 3.463
346.6243, 3.463
346.7246, 3.3852
346.8266, 3.2296
346.9265, 3.1518
347.0265, 3.463
347.1263, 3.3852
347.2285, 3.2296
347.3284, 3.463
347.4285, 3.3074
347.5285, 3.3852
347.6304, 3.2296
347.7304, 3.1518
347.8303, 3.3074
347.9323, 3.3074
348.0323, 3.1518
348.132, 3.3852
348.2339, 3.3852
348.3338, 3.3074
348.4337, 3.3074
348.5336, 3.3074
348.6355, 3.3852
348.7354, 3.3074
348.8353, 3.463
348.9365, 3.2296
349.0363, 3.2296
349.1381, 3.6187
349.2383, 3.3074
349.3384, 3.2296
349.4384, 3.3852
349.5404, 3.2296
349.641, 3.2296
349.7411, 3.3074
349.841, 3.463
349.941, 3.3852
350.0432, 3.463
350.1432, 3.3852
350.2436, 3.3852
350.3439, 3.3074
350.4439, 3.3074
350.546, 3.3852
350.6465, 3.3852
350.7466, 3.1518
350.8466, 3.463
350.9466, 3.463
351.0466, 3.3074
351.1487, 3.463
351.2488, 3.5409
351.3483, 3.1518
351.4504, 3.1518
351.5503, 3.3074
351.6508, 3.3852
351.7512, 3.463
351.8512, 3.2296
351.9511, 3.3074
352.0531, 3.3852
352.1529, 3.3074
352.253, 3.1518
352.3551, 3.3074
352.4549, 3.463
352.5547, 3.3074
352.6548, 3.3074
352.7567, 3.5409
352.8565, 3.2296
352.9563, 3.2296
353.0581, 3.463
353.1578, 3.3074
353.258, 3.2296
353.3599, 3.3852
353.46, 3.3852
353.5597, 3.3852
353.6616, 3.2296
353.7609, 3.3074
353.8628, 3.3852
353.9626, 3.463
354.0623, 3.2296
354.1641, 3.463
354.2644, 3.463
354.3643, 3.3852
354.4641, 3.2296
354.566, 3.3852
354.6658, 3.3852
354.7657, 3.5409
354.8676, 3.2296
354.9673, 3.3852
355.0671, 3.2296
355.169, 3.2296
355.2701, 3.3852
355.3699, 3.3852
355.4699, 3.2296
355.5697, 3.463
355.6715, 3.2296
355.7714, 3.3852
355.8712, 3.3074
355.973, 3.2296
356.0728, 3.2296
356.1754, 3.3852
356.2737, 3.2296
356.3755, 3.2296
356.4753, 3.3852
356.5752, 3.1518
356.6778, 3.2296
356.7779, 3.463
356.8778, 3.2296
356.9777, 3.1518
357.0774, 3.463
357.1793, 3.3852
357.2796, 3.3852
357.3799, 3.2296
357.4799, 3.463
357.582, 3.3852
357.6824, 3.3852
357.7825, 3.3074
357.8824, 3.3852
357.9824, 3.3074
358.0848, 3.3852
358.1848, 3.3074
358.2851, 3.3852
358.3851, 3.3852
358.485, 3.2296
358.5879, 3.463
358.6862, 3.3852
358.7884, 3.463
358.8885, 3.1518
358.9885, 3.3852
359.0885, 3.463
359.1884, 3.463
359.2906, 3.3852
359.3906, 3.3074
359.4906, 3.3074
359.5905, 3.3074
359.6931, 3.463
359.7931, 3.3074
359.893, 3.5409
359.993, 3.3074
360.0952, 3.3852
360.1952, 3.463
360.2952, 3.5409
360.3953, 3.2296
360.4952, 3.3852
360.5973, 3.3074
360.6976, 3.1518
360.7976, 3.3074
360.8976, 3.463
361.0004, 3.463
361.1004, 3.3852
361.2003, 3.3852
361.3003, 3.463
361.4005, 3.3852
361.5025, 3.1518
361.6025, 3.6187
361.7031, 3.463
361.8032, 3.2296
361.9032, 3.2296
362.0032, 3.1518
362.1052, 3.3852
362.2052, 3.463
362.3052, 3.2296
362.4052, 3.463
362.5073, 3.463
362.6073, 3.463
362.7077, 3.3852
362.8077, 3.3074
362.91, 3.1518
363.01, 3.3074
363.1101, 3.2296
363.2104, 3.2296
363.3104, 3.3852
363.4126, 3.2296
363.5121, 3.3852
363.6122, 3.3852
363.7125, 3.3852
363.8147, 3.2296
363.9147, 3.2296
364.0147, 3.5409
364.1147, 3.2296
364.2148, 3.3852
364.3168, 3.1518
364.4168, 3.463
364.5168, 3.3074
364.6168, 3.3852
364.7193, 3.2296
364.8194, 3.2296
364.9193, 3.3074
365.0193, 3.2296
365.1214, 3.1518
365.2214, 3.2296
365.3214, 3.3074
365.4214, 3.3852
365.5234, 3.3852
365.6234, 3.3852
365.7238, 3.1518
365.8238, 3.3852
365.9235, 3.5409
366.0257, 3.2296
366.1256, 3.5409
366.2257, 3.5409
366.3277, 3.3074
366.4277, 3.3852
366.5276, 3.1518
366.6275, 3.3852
366.7293, 3.463
366.8293, 3.3852
366.9292, 3.3852
367.0312, 3.3852
367.1311, 3.1518
367.2311, 3.6187
367.331, 3.3074
367.4329, 3.463
367.5327, 3.2296
367.6325, 3.463
367.7344, 3.463
367.8343, 3.2296
367.9341, 3.5409
368.036, 3.463
368.1358, 3.463
368.2357, 3.3852
368.337, 3.2296
368.4369, 3.3074
368.5388, 3.2296
368.6388, 3.3852
