time, force
168.8714, -94.41705873909507
168.9711, -94.43811103491173
169.0711, -94.48423470120095
169.1731, -94.43064703912219
169.2729, -94.4537088722668
169.3727, -94.46117286805634
169.4746, -94.4728473230092
169.5744, -94.46557471172709
169.6741, -94.42777627151082
169.7761, -94.48327777866382
169.876, -94.43619718983749
169.976, -94.50806207237525
170.0769, -94.51657868295563
170.1767, -94.46988086314414
170.2785, -94.48834946811056
170.3783, -94.46117286805634
170.4782, -94.49275131178132
170.5801, -94.49485654136298
170.6798, -94.44882856732748
170.7797, -94.52882729143076
170.8816, -94.5283488301622
170.9814, -94.46662732651792
171.0813, -94.50002392306344
171.1832, -94.47897162724678
171.2829, -94.48423470120095
171.3828, -94.50662668856957
171.4846, -94.50394730546563
171.5844, -94.46634024975678
171.6842, -94.48509593148435
171.7862, -94.55064512527711
171.886, -94.45390025677422
171.9858, -94.55016666400856
172.0877, -94.54729589639719
172.1875, -94.4537088722668
172.2894, -94.4964833096761
172.3891, -94.50155499912283
172.5092, -94.45897194622096
172.601, -94.49112454346822
172.7022, -94.5292100604456
172.8042, -94.46777563356247
172.9041, -94.5298799062216
173.0039, -94.54040605412992
173.106, -94.45964179199694
173.2058, -94.52940144495304
173.3058, -94.51868391253728
173.4077, -94.469593786383
173.5075, -94.5084448413901
173.6073, -94.49772730897435
173.7091, -94.51705714422418
173.809, -94.47074209342755
173.9088, -94.4814596258433
174.0108, -94.51897098929842
174.1109, -94.4687325560996
174.2108, -94.52423406325258
174.3106, -94.51447345337395
174.4125, -94.44059903350825
174.5123, -94.52222452592463
174.6121, -94.5100716097032
174.7132, -94.56337219502082
174.8152, -94.46624455750307
174.915, -94.50700945758442
175.0149, -94.53007129072903
175.1148, -94.48366054767867
175.2167, -94.52232021817835
175.3165, -94.4617470215786
175.4163, -94.51055007097176
175.5183, -94.50232053715253
175.6182, -94.4679670180699
175.718, -94.5021291526451
175.82, -94.49045469769223
175.9199, -94.49562207939267
176.0206, -94.53351621186266
176.1209, -94.49437808009442
176.2209, -94.54490359005439
176.3231, -94.46614886524937
176.4232, -94.50748791885297
176.5239, -94.5528460471125
176.624, -94.53609990271288
176.7244, -94.53676974848887
176.8246, -94.48088547232102
176.9247, -94.53447313439978
177.0268, -94.5346645189072
177.1263, -94.51456914562766
177.2264, -94.55753496754438
177.3286, -94.5552383534553
177.4286, -94.54911404921772
177.5287, -94.54002328511507
177.6287, -94.53810944004083
177.7291, -94.58442449083748
177.8296, -94.55064512527711
177.9297, -94.53715251750371
178.0319, -94.50834914913638
178.132, -94.59705586832746
178.232, -94.56413773305052
178.332, -94.49303838854246
178.4341, -94.5369611329963
178.534, -94.50471284349533
178.6341, -94.56691280840816
178.7345, -94.49342115755731
178.8347, -94.53303775059409
178.9369, -94.53801374778712
179.0369, -94.5022248448988
179.1369, -94.56212819572256
179.2369, -94.50002392306344
179.3389, -94.52633929283425
179.439, -94.52002360408926
179.5384, -94.54538205132295
179.6406, -94.56298942600597
179.741, -94.5315066745347
179.8411, -94.57619495701823
179.9411, -94.58404172182263
180.0411, -94.59686448382004
180.1412, -94.55791773655923
180.2434, -94.5354300569369
180.3434, -94.53772667102598
180.4433, -94.54968820274
180.5433, -94.54251128371159
180.6454, -94.56002296614089
180.7458, -94.59054879507505
180.8459, -94.54203282244303
180.9459, -94.57916141688331
181.046, -94.53093252101243
181.1482, -94.53715251750371
181.2481, -94.58126664646497
181.3481, -94.56605157812476
181.4481, -94.57054911404923
181.5502, -94.579926954913
181.6502, -94.58585987464315
181.7506, -94.56538173234877
181.8508, -94.57150603658634
181.9515, -94.56337219502082
182.052, -94.59074017958247
182.1521, -94.59724725283489
182.2542, -94.58337187604664
182.3542, -94.58892202676194
182.4542, -94.61284509018995
182.5542, -94.57763034082392
182.6563, -94.54308543723386
182.7569, -94.60107494298337
182.8571, -94.5680611154527
182.9571, -94.56786973094529
183.0573, -94.6005007894611
183.1572, -94.60002232819254
183.2591, -94.54662605062121
183.3592, -94.56748696193044
183.4591, -94.5663386548859
183.5589, -94.57475957321256
183.6608, -94.59992663593883
183.7608, -94.56662573164702
183.8608, -94.62126600851661
183.9629, -94.61868231766638
184.0629, -94.60748632398207
184.163, -94.61896939442752
184.2628, -94.55428143091817
184.3653, -94.62471092965025
184.4652, -94.58978325704535
184.565, -94.62126600851661
184.6648, -94.67437520932681
184.7667, -94.60873032328034
184.8667, -94.62442385288911
184.9665, -94.65829891070318
185.0686, -94.60806047750435
185.1685, -94.64643307124288
185.2684, -94.62059616274063
185.3702, -94.6505478381525
185.4699, -94.59447217747724
185.5698, -94.58949618028421
185.6722, -94.66298783113507
185.772, -94.61992631696465
185.8719, -94.66604998325386
185.9718, -94.62289277682972
186.0739, -94.60260601904277
186.1738, -94.61629001132358
186.2737, -94.63514138530486
186.3736, -94.63504569305115
186.4755, -94.64260538109441
186.5755, -94.65695921915122
186.6754, -94.63351461699176
186.7779, -94.6512176839285
186.8777, -94.66260506212022
186.9777, -94.65179183745076
187.0779, -94.6528444522416
187.1798, -94.63762938390138
187.2795, -94.64959091561539
187.3793, -94.68920750865217
187.4812, -94.6655715219853
187.581, -94.66987767340234
187.6808, -94.68576258751854
187.7827, -94.6267204669782
187.8826, -94.64059584376645
187.9824, -94.67896843750499
188.0846, -94.62212723880002
188.1844, -94.65552383534553
188.2843, -94.61820385639783
188.3841, -94.64346661137782
188.486, -94.63648107685684
188.5858, -94.69820258050112
188.6877, -94.67715028468446
188.7874, -94.6964801199343
188.8874, -94.7194462608252
188.9893, -94.64748568603372
189.0892, -94.70193457839588
189.1897, -94.69035581569672
189.2895, -94.69313089105438
189.3913, -94.70346565445527
189.4911, -94.69322658330809
189.591, -94.63954322897563
189.6928, -94.68174351286264
189.7928, -94.67954259102726
189.8928, -94.68040382131068
189.9926, -94.63887338319964
190.0947, -94.68337028117574
190.1945, -94.68241335863863
190.2944, -94.67877705299756
190.3963, -94.70423119248497
190.4961, -94.6512176839285
190.5959, -94.68002105229583
190.6979, -94.66624136776129
190.7977, -94.68365735793688
190.8976, -94.68021243680325
190.9995, -94.68815489386135
191.0995, -94.63963892122933
191.1994, -94.71485303264701
191.3012, -94.69734135021771
191.401, -94.746431476372
191.5008, -94.69112135372642
191.6035, -94.72002041434746
191.7015, -94.67179151847658
191.8033, -94.67514074735651
191.9032, -94.68624104878711
192.003, -94.6957145819046
192.1052, -94.6870065868168
192.205, -94.66738967480583
192.3048, -94.68327458892203
192.4067, -94.70470965375354
192.5065, -94.66308352338879
192.6063, -94.68710227907052
192.7083, -94.70078627135133
192.8081, -94.69638442768058
192.9079, -94.74499609256631
193.0099, -94.69848965726224
193.1098, -94.69514042838233
193.2096, -94.69188689175611
193.3117, -94.73112071577806
193.4115, -94.70116904036618
193.5117, -94.71054688122997
193.6116, -94.70834595939459
193.7137, -94.69035581569672
193.8134, -94.69504473612862
193.9133, -94.68892043189105
194.0159, -94.70384842347012
194.116, -94.74068994114927
194.2158, -94.69686288894914
194.3156, -94.6900687389356
194.4176, -94.67868136074385
194.5174, -94.73523548268768
194.6172, -94.74068994114927
194.7191, -94.7027958086793
194.8192, -94.7488237827148
194.9191, -94.70069057909762
195.0191, -94.73169486930034
195.1211, -94.74336932425321
195.2208, -94.71542718616928
195.3206, -94.74978070525192
195.4225, -94.71619272419898
195.5223, -94.70796319037974
195.6221, -94.75341701089297
195.7241, -94.7115994960208
195.8238, -94.68308320441461
195.9238, -94.67447090158052
196.0258, -94.75255578060957
196.1258, -94.71494872490072
196.2256, -94.75934993062312
196.3276, -94.70002073332164
196.4279, -94.72681456436102
196.528, -94.71829795378065
196.628, -94.7210730291383
196.7298, -94.73437425240428
196.8298, -94.69389642908408
196.9298, -94.70116904036618
197.0298, -94.74604870735715
197.1317, -94.78442130109568
197.2315, -94.72260410519769
197.3312, -94.72480502703307
197.433, -94.74690993764055
197.5328, -94.72423087351079
197.6326, -94.73638378973223
197.7345, -94.7330345608523
197.8343, -94.72403948900337
197.9364, -94.74222101720866
198.0364, -94.71236503405049
198.1364, -94.76088100668251
198.2362, -94.74576163059601
198.338, -94.75533085596722
198.4378, -94.75265147286328
198.5377, -94.69896811853081
198.6397, -94.74145547917897
198.7395, -94.75265147286328
198.8399, -94.74557024608859
198.9398, -94.74442193904405
199.0419, -94.74097701791041
199.1417, -94.73179056155405
199.2415, -94.73131210028549
199.3434, -94.76336900527903
199.4431, -94.71906349181035
199.5429, -94.73820194255275
199.6449, -94.75073762778904
199.7446, -94.76490008133842
199.8444, -94.76107239118994
199.9465, -94.7623163904882
200.0465, -94.74528316932745
200.1465, -94.7513117813113
200.2485, -94.75561793272836
200.3483, -94.7258576418239
200.4481, -94.79982775394332
200.5499, -94.74356070876063
200.6498, -94.75446962568381
200.7496, -94.75896716160827
200.8516, -94.7147573403933
200.9515, -94.73150348479291
201.0514, -94.69743704247142
201.1533, -94.75073762778904
201.2537, -94.764708696831
201.354, -94.72470933477935
201.4539, -94.73676655874708
201.5538, -94.75456531793752
201.6557, -94.69705427345657
201.7555, -94.75781885456372
201.8554, -94.71963764533261
201.9574, -94.69992504106793
202.0573, -94.73427856015056
202.1574, -94.74384778552177
202.2574, -94.71992472209375
202.3593, -94.73657517423965
202.4592, -94.66681552128355
202.5591, -94.69293950654695
202.6611, -94.72853702492783
202.7608, -94.75159885807244
202.8606, -94.71762810800466
202.9626, -94.7051881150221
203.0624, -94.72365671998853
203.1622, -94.73255609958375
203.2641, -94.74518747707374
203.3641, -94.71820226152694
203.4639, -94.72298687421254
203.5658, -94.76777084894978
203.6663, -94.6949490438749
203.766, -94.71772380025837
203.8658, -94.72949394746496
203.9678, -94.68882473963733
204.0677, -94.71150380376709
204.1677, -94.75121608905759
204.2697, -94.7059536530518
204.3696, -94.79245945040749
204.4694, -94.75896716160827
204.5712, -94.74308224749207
204.671, -94.72384810449594
204.7708, -94.76576131162183
204.8726, -94.75427824117638
204.9725, -94.71293918757277
205.0728, -94.76202931372706
205.1748, -94.71848933828807
205.2746, -94.76308192851789
205.3743, -94.7194462608252
205.4763, -94.68758074033907
205.5762, -94.77954099615637
205.6758, -94.73887178832874
205.7777, -94.73705363550822
206.8838, -94.72624041083874
206.9839, -94.71848933828807
207.0843, -94.74901516722223
207.1843, -94.70547519178324
207.2844, -94.71925487631776
207.3862, -94.72643179534617
207.4862, -94.72939825521125
207.586, -94.67944689877355
207.6879, -94.70882442066315
207.7877, -94.7504505510279
207.8875, -94.72863271718155
207.9895, -94.76509146584584
208.0899, -94.74432624679032
208.19, -94.77236407712796
208.2903, -94.72222133618284
208.3904, -94.7648043890847
208.4932, -94.79245945040749
208.5932, -94.73408717564314
208.6932, -94.75150316581873
208.7931, -94.79695698633196
208.8935, -94.69351366006923
208.9934, -94.73246040733004
209.0955, -94.7655699271144
209.1961, -94.75092901229647
209.2961, -94.74442193904405
209.3961, -94.73561825170253
209.496, -94.74068994114927
209.5981, -94.7354268671951
209.6981, -94.7282499481667
209.7981, -94.78174191799174
209.8985, -94.78710068419961
210.0007, -94.77695730530614
210.1007, -94.79705267858567
210.201, -94.78030653418607
210.301, -94.78001945742493
210.401, -94.76097669893623
210.5032, -94.75341701089297
210.6032, -94.74671855313314
210.7032, -94.76107239118994
210.8031, -94.72987671647981
210.9057, -94.78394283982712
211.0057, -94.77934961164894
211.1062, -94.70892011291687
211.206, -94.72796287140557
211.3059, -94.76700531092008
211.4078, -94.74719701440169
211.5076, -94.79456467998916
211.6074, -94.75198162708729
211.7093, -94.78030653418607
211.8092, -94.76958900177031
211.9091, -94.78509114687166
212.0112, -94.78193330249917
212.1114, -94.79466037224287
212.2114, -94.79140683561666
212.3112, -94.7576274700563
212.4131, -94.71102534249853
212.513, -94.73006810098722
212.6129, -94.76040254541395
212.7147, -94.72490071928678
212.8146, -94.69370504457665
212.9144, -94.74662286087941
213.0164, -94.70834595939459
213.1166, -94.70825026714088
213.2166, -94.75896716160827
213.3172, -94.71686256997496
213.417, -94.72442225801822
213.519, -94.70729334460376
213.6188, -94.73772348128419
213.7188, -94.74135978692526
213.8207, -94.76365608204017
214.9247, -94.76040254541395
215.0267, -94.7504505510279
215.1269, -94.72710164112216
215.2269, -94.73073794676321
215.3269, -94.68825058611506
215.4287, -94.75781885456372
215.5285, -94.71083395799111
215.6284, -94.70882442066315
215.731, -94.71083395799111
215.831, -94.69676719669543
215.931, -94.71447026363217
216.0311, -94.71887210730291
216.1311, -94.70346565445527
216.2331, -94.73150348479291
216.333, -94.75092901229647
216.4328, -94.71226934179678
216.5348, -94.70231734741073
216.6355, -94.72097733688459
216.7354, -94.69724565796399
216.8353, -94.74097701791041
216.9372, -94.73580963620995
217.0378, -94.75504377920608
217.1378, -94.73571394395624
217.2377, -94.70738903685748
217.3376, -94.75121608905759
217.4395, -94.74049855664184
217.5394, -94.71380041785618
217.6392, -94.709207189678
217.7411, -94.71580995518413
217.8408, -94.72231702843655
217.9407, -94.74145547917897
218.0428, -94.7234653354811
218.1434, -94.72231702843655
218.2432, -94.72643179534617
218.3431, -94.72537918055534
218.445, -94.72719733337587
218.5449, -94.68279612765348
218.6448, -94.72164718266058
218.7466, -94.73820194255275
218.8464, -94.76145516020479
218.9462, -94.78786622222931
219.0484, -94.74260378622351
219.1484, -94.71858503054179
219.2484, -94.721168721392
219.3482, -94.72863271718155
219.4502, -94.74690993764055
219.55, -94.7226997974514
219.6498, -94.7648043890847
219.7517, -94.7329388685986
219.8515, -94.7639431588013
219.9534, -94.76623977289039
220.0533, -94.72557056506277
220.1531, -94.73159917704662
220.2552, -94.70892011291687
220.355, -94.71896779955664
220.455, -94.72537918055534
220.5555, -94.72260410519769
220.6554, -94.7027958086793
220.7572, -94.67782013046045
220.857, -94.69265242978581
220.959, -94.71925487631776
221.0591, -94.67858566849014
221.1593, -94.7305465622558
221.2591, -94.73868040382132
221.361, -94.73944594185102
221.4608, -94.71695826222867
221.5608, -94.71676687772126
221.6609, -94.71801087701951
221.7629, -94.74155117143268
221.8628, -94.70863303615573
221.9626, -94.68872904738362
222.0648, -94.70155180938103
222.1649, -94.69514042838233
222.2648, -94.72202995167542
222.3648, -94.67523643961022
222.4668, -94.68949458541331
222.5667, -94.68451858822029
222.6666, -94.69992504106793
222.7685, -94.68155212835522
222.8684, -94.7044225769924
222.9691, -94.7489194749685
223.069, -94.68671951005567
223.1692, -94.73179056155405
223.2712, -94.70174319388846
223.3711, -94.70700626784263
223.471, -94.68308320441461
223.5729, -94.7179151847658
223.6727, -94.69150412274126
223.7725, -94.68337028117574
223.8744, -94.71466164813958
223.9742, -94.68710227907052
224.0742, -94.70729334460376
224.1763, -94.73399148338943
224.2761, -94.7305465622558
224.3761, -94.76116808344365
224.4781, -94.72939825521125
224.578, -94.70652780657406
224.6779, -94.71437457137846
224.7779, -94.70088196360506
224.8802, -94.72758010239072
224.9804, -94.71686256997496
225.0808, -94.71322626433391
225.1809, -94.73179056155405
225.2807, -94.75934993062312
225.3833, -94.73236471507632
225.4833, -94.75791454681745
225.5832, -94.71389611010989
225.6831, -94.7321733305689
225.7851, -94.74432624679032
225.8848, -94.72403948900337
225.9847, -94.71274780306534
226.0868, -94.68537981850369
226.187, -94.71064257348368
226.2868, -94.70451826924611
226.3866, -94.70384842347012
226.4885, -94.71226934179678
226.589, -94.71016411221512
226.689, -94.72002041434746
226.789, -94.72231702843655
226.891, -94.7203074911086
226.991, -94.71858503054179
227.0912, -94.76432592781615
227.1911, -94.7226997974514
227.2931, -94.69743704247142
227.393, -94.72145579815314
227.4928, -94.71820226152694
227.5948, -94.76777084894978
227.6946, -94.73820194255275
227.7952, -94.72939825521125
227.895, -94.7187764150492
227.9976, -94.74748409116283
228.0977, -94.73954163410473
228.1977, -94.70566657629065
228.2976, -94.70537949952951
228.3975, -94.71150380376709
228.4994, -94.70509242276839
228.5992, -94.6964801199343
228.699, -94.7060493453055
228.8009, -94.73437425240428
228.9008, -94.70901580517058
229.0007, -94.72528348830163
229.1028, -94.71121672700595
229.2029, -94.7075804213649
229.3029, -94.7369579432545
229.4028, -94.76585700387554
229.5046, -94.73360871437458
229.6045, -94.7361924052248
229.7044, -94.72145579815314
229.8062, -94.72691025661473
229.9062, -94.70212596290331
230.006, -94.7425080939698
230.1084, -94.76135946795108
230.2094, -94.73207763831519
230.3094, -94.7726511538891
230.4094, -94.73772348128419
230.5094, -94.703561346709
230.6094, -94.75006778201305
230.7114, -94.71781949251209
230.8114, -94.69753273472513
230.9113, -94.73121640803177
231.0138, -94.71370472560247
231.1139, -94.78978006730355
231.214, -94.7449004003126
231.314, -94.66624136776129
231.414, -94.71226934179678
231.516, -94.74002009537328
231.6164, -94.73963732635843
231.7164, -94.72805856365927
231.8164, -94.74834532144624
231.9165, -94.7456659383423
233.0226, -94.71092965024482
233.1227, -94.69159981499499
233.2247, -94.7210730291383
233.3247, -94.77379946093365
233.4246, -94.76451731232358
233.5258, -94.74757978341654
233.6257, -94.702891500933
233.7276, -94.74164686368638
233.8275, -94.76269915950304
233.9274, -94.7036570389627
234.0293, -94.74260378622351
234.1293, -94.7741822299485
234.2291, -94.72136010589944
234.3311, -94.73887178832874
234.431, -94.74499609256631
234.5309, -94.78470837785682
234.6308, -94.74557024608859
234.7327, -94.7606896221751
234.8325, -94.79733975534681
234.9324, -94.74461332355146
235.0351, -94.7369579432545
235.1354, -94.72183856716799
235.2354, -94.74537886158116
235.3352, -94.76222069823449
235.4351, -94.74595301510344
235.537, -94.74499609256631
235.6369, -94.77877545812667
235.7367, -94.7782013046044
235.8387, -94.78193330249917
235.9385, -94.78882314476644
236.039, -94.77437361445591
236.1391, -94.78518683912537
236.2411, -94.76729238768122
236.341, -94.74202963270123
236.4409, -94.74738839890911
236.5428, -94.75092901229647
236.6431, -94.72633610309246
236.7431, -94.71313057208019
236.8431, -94.71025980446883
236.945, -94.71293918757277
237.0449, -94.73676655874708
237.1451, -94.75705331653403
237.2451, -94.72949394746496
237.3471, -94.70241303966445
237.4477, -94.72777148689813
237.5475, -94.73868040382132
237.6474, -94.73915886508988
237.7493, -94.75399116441524
237.8491, -94.7606896221751
237.9489, -94.74662286087941
238.051, -94.76872777148691
238.1511, -94.77485207572448
238.2512, -94.73954163410473
238.3512, -94.78155053348432
238.4531, -94.75351270314668
238.5529, -94.75360839540039
238.6527, -94.75437393343009
238.7546, -94.7591585461157
238.8544, -94.72633610309246
238.9542, -94.75322562638554
239.0562, -94.76298623626418
239.1562, -94.71341764884133
239.2561, -94.74681424538684
239.3581, -94.74346501650692
239.458, -94.74384778552177
239.5578, -94.76595269612925
239.6577, -94.7219342594217
239.7596, -94.71112103475224
239.86, -94.75379977990782
239.9599, -94.74595301510344
240.062, -94.7369579432545
240.1621, -94.77446930670963
240.2619, -94.73274748409116
240.3617, -94.71982902984004
240.4636, -94.75217301159472
240.5638, -94.73121640803177
240.6639, -94.76183792921964
240.7638, -94.75552224047463
240.8658, -94.70250873191816
240.9657, -94.73408717564314
241.0658, -94.72518779604792
241.168, -94.73102502352435
241.2678, -94.70183888614217
241.3676, -94.71724533898981
241.4695, -94.73121640803177
241.5693, -94.72451795027193
241.6691, -94.71274780306534
241.771, -94.71265211081163
241.871, -94.76097669893623
241.971, -94.71982902984004
242.0709, -94.72930256295753
242.173, -94.7052838072758
242.2736, -94.69963796430679
242.3734, -94.72748441013701
242.4732, -94.70643211432035
242.5752, -94.73705363550822
242.675, -94.72212564392913
242.7749, -94.73092933127064
242.8768, -94.70250873191816
242.9766, -94.74719701440169
243.0767, -94.71045118897626
243.1792, -94.7051881150221
243.2792, -94.71810656927322
243.379, -94.70231734741073
243.4789, -94.72260410519769
243.5808, -94.73351302212086
243.6806, -94.75083332004274
243.7805, -94.7480582446851
243.8823, -94.74958932074449
243.9822, -94.68691089456308
244.0823, -94.72222133618284
244.1845, -94.72222133618284
244.2844, -94.67093028819318
244.3843, -94.69026012344301
244.4841, -94.7496850129982
244.586, -94.76413454330873
244.6865, -94.73255609958375
244.7863, -94.72643179534617
244.8862, -94.74317793974578
244.9881, -94.72853702492783
245.0882, -94.71016411221512
245.1885, -94.72040318336231
245.2884, -94.72939825521125
245.3904, -94.7504505510279
245.4902, -94.75054624328162
245.5902, -94.69906381078452
245.6922, -94.69523612063604
245.792, -94.71896779955664
245.8919, -94.72021179885489
245.9938, -94.72518779604792
246.0937, -94.74987639750563
246.1939, -94.72059456786974
246.2938, -94.77848838136553
246.3958, -94.75389547216153
246.4956, -94.71226934179678
246.5957, -94.74633578411829
246.6978, -94.72308256646625
246.7977, -94.73963732635843
246.8976, -94.75150316581873
246.9995, -94.79485175675029
247.0997, -94.1999330154224
247.2005, -94.83485111880194
247.3004, -94.69781981148627
247.4003, -94.56538173234877
247.5022, -94.34385416500535
247.602, -94.28777850433008
247.7018, -93.90032056904994
247.8037, -93.25918246917912
247.9036, -92.66990957082025
248.0034, -91.96082997081386
248.1055, -91.8332721966157
248.2058, -91.81049744023223
248.3058, -92.00341302371574
248.4064, -90.72305066904835
248.5064, -92.09939235418894
248.6086, -92.34072821805076
248.7086, -92.57230347203395
248.8086, -92.23336150938582
248.9086, -91.12601074942984
249.0107, -91.24007591585462
249.1114, -91.57930495526388
249.2117, -91.69394427521092
249.3117, -91.8896349340521
249.4117, -92.66139296023988
249.5124, -93.55037399722492
249.6124, -93.5921915120971
249.7144, -93.67754900240826
249.8143, -93.72893574265164
249.9143, -93.74836127015519
250.0143, -93.79668585827977
250.117, -93.8445319851358
250.2171, -93.80807323647151
250.317, -93.8102741583069
250.417, 604.612175244414
250.5192, 713.0376230044178
250.6192, 585.0967927146298
250.7192, 538.6734182867897
250.8191, 536.4061817195899
250.9212, 555.3467408813257
251.0211, 568.4581107159376
251.1213, 552.3191336661298
251.2212, 534.9002727229231
251.3233, 531.0801422624838
251.4233, 555.5439626162263
251.5232, 556.5389706703243
251.6233, 551.245275194973
251.7253, 487.21242085453184
251.8252, 483.87228273871233
251.9257, 638.77172612877
252.0257, 998.4056075660676
252.1279, 979.7991100620405
252.2279, 983.5668968596992
252.3277, 980.2643657995886
252.4276, 972.4522415910433
252.5297, 958.2790705092424
252.6295, 952.8048037511364
252.7292, 929.467281223585
252.8312, 920.8850257571651
252.931, 885.040908438462
253.0308, 859.1345273600102
254.1392, 657.5316183154974
254.2393, 637.2310808440058
254.3398, 641.1011626608827
254.4397, 616.3216535621442
254.5395, 610.0692173968517
254.6414, 583.6714565955887
254.7412, 510.87740227428594
254.841, 416.5402465670404
254.943, 317.7831613530885
255.043, 256.1208912138562
255.1433, 206.19479753113987
255.2433, 169.88465893685907
255.3453, 143.04374730865538
255.4451, 116.79823288304813
255.5449, 98.59316438334318
255.6468, 75.98204175372004
255.7466, 57.24176647900353
255.8464, 40.609400169056315
255.9483, 25.722747643578256
256.0481, 12.951563770912745
256.148, -0.3665013317171975
256.2503, -10.402991977799397
256.3503, -20.038819157589195
256.4502, -28.836095118100193
256.5501, -35.89311175260363
256.6528, -40.58614695140429
256.7535, -40.813128977209296
256.8533, -44.80493134080796
256.9531, -49.132039361413696
257.0529, -52.33610309245467
257.1553, -55.65451906668156
257.2553, -58.45638825537073
257.3552, -60.211766957464796
257.4552, -61.41710658522193
257.5571, -62.8448350106059
257.657, -63.85486674853671
257.7568, -64.85820002870769
257.8588, -65.62890544010463
257.9586, -66.64477440551188
258.0584, -67.41959458381844
258.1607, -67.78111991834261
258.2607, -68.61000621999649
258.3606, -68.71813846669113
258.4606, -68.86856668952649
258.5626, -69.08818041179568
258.6625, -69.22798679446899
258.7624, -69.23927848040701
258.8643, -69.1852123570597
258.9643, -69.22358495079824
259.0643, -69.19143235355098
259.1645, -69.23344125293058
259.2647, -69.20463788456325
259.3666, -69.20396803878727
259.4663, -69.20626465287636
259.5662, -69.21430280218817
259.6682, -69.27899076569751
259.7679, -69.1994705028628
259.8677, -69.21583387824757
259.9696, -69.21841756909778
260.0695, -69.22301079727596
260.1716, -69.21353726415848
260.2716, -69.2129631106362
260.3714, -69.18033205212039
260.4713, -69.22195818248514
260.5733, -69.15439945136441
260.6732, -69.19104958453613
260.773, -69.1868391253728
260.875, -69.13439977033859
260.9748, -69.18167174367235
261.0746, -69.16569113730245
261.177, -69.19372896764007
261.2773, -69.19296342961037
261.3773, -69.12932808089185
261.4772, -69.09459179279438
261.5778, -69.13564376963686
261.6778, -69.12798838933989
261.7798, -69.21200618809908
261.8796, -69.18645635635795
261.9794, -69.12817977384731
262.0812, -69.10483086394157
262.1813, -69.08224749206552
262.2814, -69.18884866270076
262.3812, -69.10320409562846
262.4831, -69.17066713449546
262.583, -69.12750992807133
262.6829, -69.10014194350968
262.7848, -69.07382657373886
262.8846, -69.14205515063556
262.9845, -69.09918502097256
263.0865, -69.11908900974467
263.1864, -69.06243919554713
263.2863, -69.15315545206616
263.3883, -69.12205546960973
263.4882, -69.11727085692414
263.5881, -69.1700929809732
263.69, -69.01966475813784
263.7898, -69.15459083587184
263.8897, -69.10645763225467
263.9922, -69.11765362593898
264.0907, -69.01746383630245
264.1933, -69.10722317028437
264.2934, -69.08435272164719
264.3936, -69.1090413231049
264.4936, -69.0884674885568
264.5936, -69.04550166664009
264.6938, -69.08081210825983
264.7959, -69.21344157190475
264.8958, -68.97641185945999
264.9958, -69.11315609001451
265.0959, -69.06684103921788
265.1985, -69.06827642302356
265.2986, -69.09985486674854
265.3987, -69.12100285481891
265.4987, -69.02703306167366
265.5986, -69.06569273217333
265.7008, -69.123299468908
265.8008, -69.04301366804357
265.9007, -69.14942345417138
266.0007, -69.06148227301
266.1028, -69.16349021546706
266.2033, -69.13296438653292
266.3033, -69.02004752715268
266.404, -69.1256917752508
266.5039, -69.0329659814038
266.6051, -69.08263026108037
266.7051, -69.01047830178148
266.8049, -69.04923366453485
266.9069, -69.11841916396868
267.0068, -69.14167238162071
267.107, -69.09124256391445
267.2069, -69.12262962313201
267.309, -69.18444681903
267.409, -69.1305720801901
267.5089, -68.86636576769111
267.6107, -68.91842235371047
267.7106, -69.1249262372211
267.8104, -69.10444809492672
267.9123, -69.04167397649161
268.0121, -69.0353582877466
268.112, -69.03009521379245
268.2144, -69.07995087797643
268.3145, -69.00961707149807
268.4144, -69.08885025757165
268.5142, -69.04923366453485
268.6162, -69.00205738345481
268.7159, -69.03382721168722
268.8165, -69.13908869077049
268.9164, -69.05679335257811
269.0163, -69.00157892218625
269.1185, -69.03143490534441
269.2186, -69.07191272866461
269.3186, -69.055836430041
269.4185, -69.01688968278019
269.5205, -69.04731981946063
269.6204, -69.03105213632956
269.7203, -69.06129088850258
269.8223, -69.03641090253744
269.9222, -69.03976013141737
270.022, -69.04033428493963
270.1241, -69.03746351732828
270.224, -69.02454506307714
270.3239, -69.0352625954929
270.4237, -69.03411428844835
270.5257, -69.06530996315848
270.6255, -69.06731950048643
270.7253, -69.0058850736033
270.8273, -69.03889890113396
270.9272, -69.04980781805713
271.027, -69.04502320537154
271.1292, -69.05918565892091
271.2291, -69.05468812299645
271.3297, -69.02397090955488
271.4297, -68.99488046442642
271.5317, -69.00722476515527
271.6318, -69.03583674901517
271.7317, -69.07066872936636
271.8317, -69.01631552925791
271.9322, -69.07401795824629
272.0343, -69.06655396245674
272.1345, -69.06416165611394
272.2351, -69.04617151241608
272.3353, -69.0631090413231
272.4354, -69.00808599543868
272.5354, -69.04760689622175
272.6374, -69.03660228704487
272.7374, -68.98397154750323
272.8374, -69.05143458637023
272.9374, -69.04129120747676
273.0395, -69.09057271813847
273.1396, -69.02358814054003
273.24, -69.03660228704487
273.3401, -69.08865887306423
273.4401, -69.00301430599194
273.5422, -69.05468812299645
273.6429, -69.03507121098548
273.743, -69.09526163857036
273.8432, -69.01650691376534
273.9433, -68.93593403613978
274.0433, -68.96846940240188
274.1455, -69.12119423932633
274.2461, -69.005980765857
